file,label,duration_sec,total_packets,out_packets,in_packets,total_bytes,out_bytes,in_bytes,in_out_pkt_ratio,in_out_byte_ratio,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,ipt_mean,ipt_std,ipt_p25,ipt_p50,ipt_p75,ipt_max,burst_count,burst_avg_size,burst_max_size,packet_sizes_seq,timestamps_seq
stackoverflow_trace017.pcap,stackoverflow,0.036347,28,15,13,5373,1622,3751,0.8667,2.3126,191.8929,308.9369,66,1494,0.001346,0.002227,4.7e-05,0.000167,0.001827,0.008975,12,2.3333,5,78 -74 66 397 -66 -1494 -992 66 72 124 152 150 -66 -128 -97 66 66 97 -66 -299 -240 -97 66 90 66 -66 66 -66,0.0 0.008975 0.009162 0.009363 0.013976 0.017564 0.01757 0.017688 0.020606 0.02064 0.020709 0.02076 0.024782 0.024949 0.024954 0.024998 0.025025 0.025082 0.030096 0.030617 0.030622 0.030625 0.030727 0.030962 0.031698 0.035839 0.035952 0.036347
