file,label,duration_sec,total_packets,out_packets,in_packets,total_bytes,out_bytes,in_bytes,in_out_pkt_ratio,in_out_byte_ratio,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,ipt_mean,ipt_std,ipt_p25,ipt_p50,ipt_p75,ipt_max,burst_count,burst_avg_size,burst_max_size,packet_sizes_seq,timestamps_seq
google_trace030.pcap,google,0.457162,90,51,39,64411,61217,3194,0.7647,0.0522,715.6778,685.335,66,1466,0.005137,0.024375,7e-06,0.000136,0.000913,0.222906,50,1.8,5,-78 74 -66 -390 66 1466 -66 1462 -66 -72 -124 -152 -145 66 128 -66 -97 97 -66 66 1309 1466 1466 615 -66 -66 1466 1466 -66 1466 1466 1466 1466 1466 -66 -66 1466 1466 -66 1466 1466 -66 1466 1466 -66 -66 1466 1466 -66 1466 1466 -66 1466 1466 -66 1466 1466 -66 1466 1466 -66 -66 1466 1466 -66 1466 -66 1466 1466 -66 -66 1466 1466 -66 1466 1466 -66 -66 1466 1466 -66 1466 1428 -66 -90 -66 66 66 -66 66,0.0 0.028238 0.028372 0.028528 0.056691 0.075095 0.075212 0.07543 0.075484 0.076953 0.076995 0.077051 0.077091 0.107264 0.107268 0.107432 0.10754 0.109189 0.109249 0.139337 0.362243 0.362248 0.362251 0.362254 0.362449 0.362941 0.394225 0.394229 0.394354 0.398395 0.398399 0.398401 0.398404 0.398406 0.398542 0.39913 0.399362 0.399369 0.39943 0.399854 0.399857 0.399907 0.401236 0.401239 0.401317 0.4019 0.402498 0.402502 0.402594 0.404029 0.404033 0.404137 0.404968 0.404972 0.405037 0.406751 0.406754 0.406851 0.407792 0.407794 0.407889 0.408918 0.409831 0.409833 0.409926 0.41071 0.410765 0.421651 0.421656 0.421818 0.422064 0.423446 0.423451 0.423615 0.425365 0.425371 0.425534 0.425703 0.427447 0.427451 0.427601 0.428443 0.428446 0.428523 0.428764 0.430159 0.455687 0.455967 0.45606 0.457162
